ccode;country;year;imports;exports;alt_imports;alt_exports;source1;source2;version
346;Bosnia and Herzegovina;2005;5804.89;2235.79;-9;-9;1;1;3
346;Bosnia and Herzegovina;2006;6017.91;2753.82;-9;-9;1;1;3
346;Bosnia and Herzegovina;2007;7692.77;3147.77;-9;-9;2;2;3
346;Bosnia and Herzegovina;2008;9762.56;3579.4;-9;-9;2;2;3
346;Bosnia and Herzegovina;2009;6703.14;2709.67;-9;-9;2;2;3
349;Slovenia;1992;-9;-9;-9;-9;1;1;3
349;Slovenia;1993;6866.04;6240.94;-9;-9;1;1;3
349;Slovenia;1994;8025.99;7232.31;-9;-9;1;1;3
349;Slovenia;1995;9645.39;8389.32;-9;-9;1;1;3
349;Slovenia;1996;9429.4;8311.91;-9;-9;1;1;3
349;Slovenia;1997;9357.44;8371.97;-9;-9;1;1;3
349;Slovenia;1998;10067.7;9034.36;-9;-9;1;1;3
349;Slovenia;1999;9889.02;8504.82;-9;-9;1;1;3
349;Slovenia;2000;10089.5;8728.51;-9;-9;1;1;3
349;Slovenia;2001;10124.6;9189.57;-9;-9;1;1;3
349;Slovenia;2002;10932.5;10356.8;-9;-9;1;1;3
349;Slovenia;2003;13850.9;12728;-9;-9;1;1;3
349;Slovenia;2004;18529.4;14590.5;-9;-9;1;1;3
349;Slovenia;2005;20138.6;18726.5;-9;-9;1;1;3
349;Slovenia;2006;23785.7;22235.4;-9;-9;1;1;3
349;Slovenia;2007;31625;30137.6;-9;-9;2;2;3
349;Slovenia;2008;37132;34240.4;-9;-9;2;2;3
349;Slovenia;2009;26527.8;26185.8;-9;-9;2;2;3
350;Greece;1870;13.02;5.82;-9;-9;2;2;3
350;Greece;1871;14.92;9.6;-9;-9;2;2;3
350;Greece;1872;15.71;8.93;-9;-9;2;2;3
350;Greece;1873;14.11;9.81;-9;-9;2;2;3
350;Greece;1874;15.71;10.35;-9;-9;2;2;3
350;Greece;1875;17.57;11.54;-9;-9;2;2;3
350;Greece;1876;14.92;9.09;-9;-9;2;2;3
350;Greece;1877;16.47;8.92;-9;-9;2;2;3
350;Greece;1878;15.53;9.72;-9;-9;2;2;3
350;Greece;1879;17.38;9.54;-9;-9;2;2;3
350;Greece;1880;16.67;10.21;-9;-9;2;2;3
350;Greece;1881;19.75;11.91;-9;-9;2;2;3
350;Greece;1882;24.3;12.91;-9;-9;2;2;3
350;Greece;1883;21.73;17.69;-9;-9;2;2;3
350;Greece;1884;22.36;14.26;-9;-9;2;2;3
350;Greece;1885;19.63;13.08;-9;-9;2;2;3
350;Greece;1886;22.51;15.2;-9;-9;2;2;3
350;Greece;1887;22.73;17.73;-9;-9;2;2;3
350;Greece;1888;18.77;16.53;-9;-9;2;2;3
350;Greece;1889;22.9;18.59;-9;-9;2;2;3
350;Greece;1890;20.83;16.53;-9;-9;2;2;3
350;Greece;1891;23.74;18.14;-9;-9;2;2;3
350;Greece;1892;20.3;13.98;-9;-9;2;2;3
350;Greece;1893;15.66;15.14;-9;-9;2;2;3
350;Greece;1894;21.14;14.22;-9;-9;2;2;3
350;Greece;1895;20.88;14.11;-9;-9;2;2;3
350;Greece;1896;22.43;13.92;-9;-9;2;2;3
350;Greece;1897;22.23;15.71;-9;-9;2;2;3
350;Greece;1898;26.33;16.79;-9;-9;2;2;3
350;Greece;1899;25.02;17.95;-9;-9;2;2;3
350;Greece;1900;25.1;19.62;-9;-9;2;2;3
350;Greece;1901;26.93;17.95;-9;-9;2;2;3
350;Greece;1902;26.27;15.34;-9;-9;2;2;3
350;Greece;1903;26.23;16.47;-9;-9;2;2;3
350;Greece;1904;26.44;17.56;-9;-9;2;2;3
350;Greece;1905;27.58;16.28;-9;-9;2;2;3
350;Greece;1906;28.3;24.2;-9;-9;2;2;3
350;Greece;1907;29.15;23.08;-9;-9;2;2;3
350;Greece;1908;30.49;21.83;-9;-9;2;2;3
350;Greece;1909;26.85;19.85;-9;-9;2;2;3
350;Greece;1910;30.7;27.71;-9;-9;2;2;3
350;Greece;1911;33.86;27.44;-9;-9;2;2;3
350;Greece;1912;30.84;28.49;-9;-9;2;2;3
350;Greece;1913;34.76;23.25;-9;-9;2;2;3
350;Greece;1914;0.03;0.02;-9;-9;2;2;3
350;Greece;1915;0.03;0.02;-9;-9;2;2;3
350;Greece;1916;0.04;0.01;-9;-9;2;2;3
350;Greece;1917;0.04;0.02;-9;-9;2;2;3
350;Greece;1918;0.13;0.05;-9;-9;2;2;3
350;Greece;1919;298.43;149.8;-9;-9;2;2;3
350;Greece;1920;223.12;69.53;-9;-9;2;2;3
350;Greece;1921;94.39;51.84;-9;-9;2;2;3
350;Greece;1922;102.13;82.26;-9;-9;2;2;3
350;Greece;1923;103.2;43.52;-9;-9;2;2;3
350;Greece;1924;144.15;58.49;-9;-9;2;2;3
350;Greece;1925;154.05;67.66;-9;-9;2;2;3
350;Greece;1926;126.05;68.41;-9;-9;2;2;3
350;Greece;1927;166.34;79.69;-9;-9;2;2;3
350;Greece;1928;161.32;81.67;-9;-9;2;2;3
350;Greece;1929;171.25;90.1;-9;-9;2;2;3
350;Greece;1930;141.06;76.93;-9;-9;2;2;3
350;Greece;1931;112.99;54.22;-9;-9;2;2;3
350;Greece;1932;65.29;39.49;-9;-9;2;2;3
350;Greece;1933;60.7;37.01;-9;-9;2;2;3
350;Greece;1934;82.63;51.44;-9;-9;2;2;3
350;Greece;1935;101;67;-9;-9;2;2;3
350;Greece;1936;112.45;69.36;-9;-9;2;2;3
350;Greece;1937;136.84;85.99;-9;-9;2;2;3
350;Greece;1938;131;90;-9;-9;2;2;3
350;Greece;1939;221.05;165.59;-9;-9;2;2;3
350;Greece;1940;81.07;60.12;-9;-9;2;2;3
350;Greece;1941;-9;-9;-9;-9;2;2;3
350;Greece;1944;-9;-9;-9;-9;2;2;3
350;Greece;1945;56.36;20.4;-9;-9;2;2;3
350;Greece;1946;102.58;40.18;-9;-9;2;2;3
350;Greece;1947;186;77.3;-9;-9;2;2;3
350;Greece;1948;363;92.9;-9;-9;1;1;3
350;Greece;1949;408.2;113.7;-9;-9;1;1;3
350;Greece;1950;427.1;89.3;-9;-9;1;1;3
350;Greece;1951;397;100.6;-9;-9;1;1;3
350;Greece;1952;344.9;118.8;-9;-9;1;1;3
350;Greece;1953;290.5;129.9;-9;-9;1;1;3
350;Greece;1954;328.2;151.5;-9;-9;1;1;3
350;Greece;1955;379.6;182.2;-9;-9;1;1;3
350;Greece;1956;461.2;189.8;-9;-9;1;1;3
350;Greece;1957;523.1;219.6;-9;-9;1;1;3
350;Greece;1958;488.9;231.7;-9;-9;1;1;3
350;Greece;1959;562.1;204;-9;-9;1;1;3
350;Greece;1960;698.3;203.1;-9;-9;1;1;3
350;Greece;1961;710.5;222.5;-9;-9;1;1;3
350;Greece;1962;696.4;248.3;-9;-9;1;1;3
350;Greece;1963;798.3;290.2;-9;-9;1;1;3
350;Greece;1964;882.3;308.7;-9;-9;1;1;3
350;Greece;1965;1133.9;327.6;-9;-9;1;1;3
350;Greece;1966;1214.1;406;-9;-9;1;1;3
350;Greece;1967;1185.6;494.8;-9;-9;1;1;3
350;Greece;1968;1392.39;467.9;-9;-9;1;1;3
350;Greece;1969;1594.13;553.85;-9;-9;1;1;3
350;Greece;1970;1958.21;643.92;-9;-9;1;1;3
350;Greece;1971;2098.1;662.62;-9;-9;1;1;3
350;Greece;1972;2317.95;870.62;-9;-9;1;1;3
350;Greece;1973;3466.61;1453.99;-9;-9;1;1;3
350;Greece;1974;4406.62;2029.47;-9;-9;1;1;3
350;Greece;1975;5317.31;2292.77;-9;-9;1;1;3
350;Greece;1976;6040.8;2552.76;-9;-9;1;1;3
350;Greece;1977;6852.86;2753.22;-9;-9;1;1;3
350;Greece;1978;7818.12;3375.3;-9;-9;1;1;3
350;Greece;1979;9617.1;3881.21;-9;-9;1;1;3
350;Greece;1980;10581.2;5183.03;-9;-9;1;1;3
350;Greece;1981;8810.13;4245.66;-9;-9;1;1;3
350;Greece;1982;10026.5;4294.07;-9;-9;1;1;3
350;Greece;1983;9501.22;4413.05;-9;-9;1;1;3
350;Greece;1984;9434.77;4815.26;-9;-9;1;1;3
350;Greece;1985;10134.6;4562.39;-9;-9;1;1;3
350;Greece;1986;11317.3;5650.68;-9;-9;1;1;3
350;Greece;1987;13172.5;6532.14;-9;-9;1;1;3
350;Greece;1988;12292.9;5428.53;-9;-9;1;1;3
350;Greece;1989;15994.8;7531.71;-9;-9;1;1;3
350;Greece;1990;19763.9;8065.32;-9;-9;1;1;3
350;Greece;1991;21564.1;8670.94;-9;-9;1;1;3
350;Greece;1992;22818;9439.58;-9;-9;1;1;3
350;Greece;1993;20200.3;9092.88;-9;-9;1;1;3
350;Greece;1994;20640;8808.31;-9;-9;1;1;3
350;Greece;1995;25948.8;10961.5;-9;-9;1;1;3
350;Greece;1996;28744.8;11949;-9;-9;1;1;3
350;Greece;1997;27046.3;11129.5;-9;-9;1;1;3
350;Greece;1998;28742.5;10733.7;-9;-9;1;1;3
350;Greece;1999;28016.8;10477.3;-9;-9;1;1;3
350;Greece;2000;28323.5;10974.6;-9;-9;1;1;3
350;Greece;2001;28161;9710;-9;-9;1;1;3
350;Greece;2002;31318.8;10331.6;-9;-9;1;1;3
350;Greece;2003;44853.2;13379;-9;-9;1;1;3
350;Greece;2004;52633.3;15336.2;-9;-9;1;1;3
350;Greece;2005;53989.3;17144;-9;-9;1;1;3
350;Greece;2006;63227.7;20364.7;-9;-9;1;1;3
350;Greece;2007;76392.9;23637.3;-9;-9;2;2;3
350;Greece;2008;91136;26566.5;-9;-9;2;2;3
350;Greece;2009;67713.6;20502.6;-9;-9;2;2;3
352;Cyprus;1960;109.5;53.4;-9;-9;1;1;3
352;Cyprus;1961;112.2;49;-9;-9;1;1;3
352;Cyprus;1962;124.6;57.5;-9;-9;1;1;3
352;Cyprus;1963;130.9;61.3;-9;-9;1;1;3
352;Cyprus;1964;104.7;57.2;-9;-9;1;1;3
352;Cyprus;1965;142.7;68.5;-9;-9;1;1;3
352;Cyprus;1966;154.3;78.2;-9;-9;1;1;3
352;Cyprus;1967;161.8;82;-9;-9;1;1;3
352;Cyprus;1968;169;87.8;-9;-9;1;1;3
352;Cyprus;1969;209.99;96.84;-9;-9;1;1;3
352;Cyprus;1970;235.75;106.66;-9;-9;1;1;3
352;Cyprus;1971;259.92;115.58;-9;-9;1;1;3
352;Cyprus;1972;316.77;133.79;-9;-9;1;1;3
352;Cyprus;1973;449.41;171.94;-9;-9;1;1;3
352;Cyprus;1974;409.58;158.4;-9;-9;1;1;3
352;Cyprus;1975;306.41;150.34;-9;-9;1;1;3
352;Cyprus;1976;432.54;253.25;-9;-9;1;1;3
352;Cyprus;1977;622.78;330.17;-9;-9;1;1;3
352;Cyprus;1978;757.99;340.6;-9;-9;1;1;3
352;Cyprus;1979;1009.14;452.88;-9;-9;1;1;3
352;Cyprus;1980;1201.72;530.81;-9;-9;1;1;3
352;Cyprus;1981;1165.75;562.35;-9;-9;1;1;3
352;Cyprus;1982;1223.32;544.15;-9;-9;1;1;3
352;Cyprus;1983;1218.83;503.35;-9;-9;1;1;3
352;Cyprus;1984;1363.54;572.57;-9;-9;1;1;3
352;Cyprus;1985;1250.24;476.01;-9;-9;1;1;3
352;Cyprus;1986;1268.79;492.27;-9;-9;1;1;3
352;Cyprus;1987;1485.15;592.31;-9;-9;1;1;3
352;Cyprus;1988;1853.97;700.21;-9;-9;1;1;3
352;Cyprus;1989;2287.68;812.45;-9;-9;1;1;3
352;Cyprus;1990;2564.72;944.53;-9;-9;1;1;3
352;Cyprus;1991;2659.37;975.21;-9;-9;1;1;3
352;Cyprus;1992;3427.45;1025.09;-9;-9;1;1;3
352;Cyprus;1993;2536.24;881.48;-9;-9;1;1;3
352;Cyprus;1994;3018.65;961.6;-9;-9;1;1;3
352;Cyprus;1995;3694.16;1228.78;-9;-9;1;1;3
352;Cyprus;1996;3983.5;1413.69;-9;-9;1;1;3
352;Cyprus;1997;3696.01;1248.04;-9;-9;1;1;3
352;Cyprus;1998;3685.03;1067.14;-9;-9;1;1;3
352;Cyprus;1999;3617.83;1000.29;-9;-9;1;1;3
352;Cyprus;2000;3710.48;917.4;-9;-9;1;1;3
352;Cyprus;2001;4097.83;974.84;-9;-9;1;1;3
352;Cyprus;2002;4086.43;849.33;-9;-9;1;1;3
352;Cyprus;2003;4487.2;925.28;-9;-9;1;1;3
352;Cyprus;2004;5730.14;1171.01;-9;-9;1;1;3
352;Cyprus;2005;6285.36;1452.11;-9;-9;1;1;3
352;Cyprus;2006;6907.65;1324.53;-9;-9;1;1;3
352;Cyprus;2007;8634.86;1391.43;-9;-9;2;2;3
352;Cyprus;2008;10675.2;1638.15;-9;-9;2;2;3
352;Cyprus;2009;7835.13;1256.58;-9;-9;2;2;3
355;Bulgaria;1908;25.8;22.23;-9;-9;2;2;3
355;Bulgaria;1909;31.41;21.79;-9;-9;2;2;3
355;Bulgaria;1910;34.94;25.43;-9;-9;2;2;3
355;Bulgaria;1911;39.07;36.32;-9;-9;2;2;3
355;Bulgaria;1912;41.94;30.72;-9;-9;2;2;3
355;Bulgaria;1913;35.56;35.56;-9;-9;2;2;3
355;Bulgaria;1914;46.99;30.05;-9;-9;2;2;3
355;Bulgaria;1915;14.22;21.18;-9;-9;2;2;3
355;Bulgaria;1916;17.02;18.23;-9;-9;2;2;3
355;Bulgaria;1917;32.08;55;-9;-9;2;2;3
355;Bulgaria;1918;183.53;105.14;-9;-9;2;2;3
355;Bulgaria;1919;40.58;23.24;-9;-9;2;2;3
355;Bulgaria;1920;36.08;26.78;-9;-9;2;2;3
355;Bulgaria;1921;26.39;24.84;-9;-9;2;2;3
355;Bulgaria;1922;28.66;41.78;-9;-9;2;2;3
355;Bulgaria;1923;36.07;30.4;-9;-9;2;2;3
355;Bulgaria;1924;40.31;41.71;-9;-9;2;2;3
355;Bulgaria;1925;53.17;45.56;-9;-9;2;2;3
355;Bulgaria;1926;43.72;39.32;-9;-9;2;2;3
355;Bulgaria;1927;44.12;47.71;-9;-9;2;2;3
355;Bulgaria;1928;50.76;44.92;-9;-9;2;2;3
355;Bulgaria;1929;60.1;46.18;-9;-9;2;2;3
355;Bulgaria;1930;33.8;44.63;-9;-9;2;2;3
355;Bulgaria;1931;33.35;42.48;-9;-9;2;2;3
355;Bulgaria;1932;24.32;24.32;-9;-9;2;2;3
355;Bulgaria;1933;28.57;28.57;-9;-9;2;2;3
355;Bulgaria;1934;28.87;32.57;-9;-9;2;2;3
355;Bulgaria;1935;37;40;-9;-9;2;2;3
355;Bulgaria;1936;37.81;46.92;-9;-9;2;2;3
355;Bulgaria;1937;59.9;64.5;-9;-9;2;2;3
355;Bulgaria;1938;60;68;-9;-9;2;2;3
355;Bulgaria;1939;61.79;72.19;-9;-9;2;2;3
355;Bulgaria;1940;83.59;83.5;-9;-9;2;2;3
355;Bulgaria;1941;118.69;109.9;-9;-9;2;2;3
355;Bulgaria;1942;151.6;159.89;-9;-9;2;2;3
355;Bulgaria;1943;179.89;193.6;-9;-9;2;2;3
355;Bulgaria;1944;77;135.1;-9;-9;2;2;3
355;Bulgaria;1945;69.3;147.5;-9;-9;2;2;3
355;Bulgaria;1946;60.79;52.4;-9;-9;2;2;3
355;Bulgaria;1947;74.4;86.09;-9;-9;2;2;3
355;Bulgaria;1948;135.63;123.6;-9;-9;1;1;3
355;Bulgaria;1949;116.26;126.05;-9;-9;2;2;3
355;Bulgaria;1950;137.19;146.03;-9;-9;2;2;3
355;Bulgaria;1951;158.13;166.02;-9;-9;2;2;3
355;Bulgaria;1952;118.02;127.59;-9;-9;2;2;3
355;Bulgaria;1953;155.37;160.02;-9;-9;2;2;3
355;Bulgaria;1954;154.8;183.87;-9;-9;2;2;3
355;Bulgaria;1955;214.39;229.1;-9;-9;1;1;3
355;Bulgaria;1956;273.13;339.3;-9;-9;1;1;3
355;Bulgaria;1957;298;433;-9;-9;2;2;3
355;Bulgaria;1958;429;437;-9;-9;2;2;3
355;Bulgaria;1959;678;547;-9;-9;2;2;3
355;Bulgaria;1960;740;669;-9;-9;2;2;3
355;Bulgaria;1961;779;775;-9;-9;2;2;3
355;Bulgaria;1962;918;904;-9;-9;2;2;3
355;Bulgaria;1963;1092;976;-9;-9;2;2;3
355;Bulgaria;1964;1243;1146;-9;-9;2;2;3
355;Bulgaria;1965;1378;1376;-9;-9;2;2;3
355;Bulgaria;1966;994;1527;-9;-9;2;2;3
355;Bulgaria;1967;1839;1706;-9;-9;2;2;3
355;Bulgaria;1968;2085;1890;-9;-9;2;2;3
355;Bulgaria;1969;2047;2100;-9;-9;2;2;3
355;Bulgaria;1970;2142;2345;-9;-9;2;2;3
355;Bulgaria;1971;1240;1276.5;-9;-9;2;2;3
355;Bulgaria;1972;1386;1418.5;-9;-9;2;2;3
355;Bulgaria;1973;1714.59;1730.27;-9;-9;2;2;3
355;Bulgaria;1974;2543.03;2255.15;-9;-9;2;2;3
355;Bulgaria;1975;3173.33;2752.12;-9;-9;2;2;3
355;Bulgaria;1976;3294.54;3151.39;-9;-9;2;2;3
355;Bulgaria;1977;3673.75;3649.69;-9;-9;2;2;3
355;Bulgaria;1978;4121.75;4030.06;-9;-9;2;2;3
355;Bulgaria;1979;4462.66;4646.54;-9;-9;2;2;3
355;Bulgaria;1980;5413.66;5817.97;-9;-9;2;2;3
355;Bulgaria;1981;3386.88;2003.27;-9;-9;1;1;3
355;Bulgaria;1982;2968.21;1839.73;-9;-9;1;1;3
355;Bulgaria;1983;3086.08;1701.42;-9;-9;1;1;3
355;Bulgaria;1984;3263.65;1880.2;-9;-9;1;1;3
355;Bulgaria;1985;4240.95;2560.69;-9;-9;1;1;3
355;Bulgaria;1986;4452.49;2451.93;-9;-9;1;1;3
355;Bulgaria;1987;5039.4;2726.24;-9;-9;1;1;3
355;Bulgaria;1988;5855.88;2948.74;-9;-9;1;1;3
355;Bulgaria;1989;5144.66;2786.74;-9;-9;1;1;3
355;Bulgaria;1990;3461.7;2031.61;-9;-9;1;1;3
355;Bulgaria;1991;2715.05;2051.43;-9;-9;1;1;3
355;Bulgaria;1992;4348.33;2443.77;-9;-9;1;1;3
355;Bulgaria;1993;4484.83;2319.33;-9;-9;1;1;3
355;Bulgaria;1994;4724.05;3399.76;-9;-9;1;1;3
355;Bulgaria;1995;5469.27;5220.42;-9;-9;1;1;3
355;Bulgaria;1996;4891.37;4780.67;-9;-9;1;1;3
355;Bulgaria;1997;3879.56;4313.59;-9;-9;1;1;3
355;Bulgaria;1998;5044.32;4150;-9;-9;1;1;3
355;Bulgaria;1999;5220;3755.12;-9;-9;1;1;3
355;Bulgaria;2000;6361.64;4759.91;-9;-9;1;1;3
355;Bulgaria;2001;7182.35;5062.13;-9;-9;1;1;3
355;Bulgaria;2002;7830.49;5630.91;-9;-9;1;1;3
355;Bulgaria;2003;10681.3;7376.21;-9;-9;1;1;3
355;Bulgaria;2004;14392.9;9859.85;-9;-9;1;1;3
355;Bulgaria;2005;18194.6;11734.5;-9;-9;1;1;3
355;Bulgaria;2006;23642.5;15075.8;-9;-9;1;1;3
355;Bulgaria;2007;30087.1;18599.1;-9;-9;2;2;3
355;Bulgaria;2008;37032.4;22524.6;-9;-9;2;2;3
355;Bulgaria;2009;23541.1;16385.5;-9;-9;2;2;3
359;Moldova;1991;-9;-9;-9;-9;1;1;3
359;Moldova;1992;640;470;-9;-9;1;1;3
359;Moldova;1993;630.51;483.92;-9;-9;1;1;3
359;Moldova;1994;659.3;565.4;-9;-9;1;1;3
359;Moldova;1995;840.6;745.5;-9;-9;1;1;3
359;Moldova;1996;1072.26;795.19;-9;-9;1;1;3
359;Moldova;1997;1164.04;875.19;-9;-9;1;1;3
359;Moldova;1998;1023.71;632.12;-9;-9;1;1;3
359;Moldova;1999;586.37;463.43;-9;-9;1;1;3
359;Moldova;2000;776.5;471.77;-9;-9;1;1;3
359;Moldova;2001;892.24;565.5;-9;-9;1;1;3
359;Moldova;2002;1038.02;643.83;-9;-9;1;1;3
359;Moldova;2003;1402.35;789.93;-9;-9;1;1;3
359;Moldova;2004;1768.53;985.17;-9;-9;1;1;3
359;Moldova;2005;2292.95;1054.75;-9;-9;1;1;3
359;Moldova;2006;3472.17;1291.91;-9;-9;1;1;3
359;Moldova;2007;3685.73;1335.28;-9;-9;2;2;3
359;Moldova;2008;4890.48;1580.01;-9;-9;2;2;3
359;Moldova;2009;3272.22;1283.21;-9;-9;2;2;3
360;Romania;1878;59.18;41.83;-9;-9;2;2;3
360;Romania;1879;48.89;46;-9;-9;2;2;3
360;Romania;1880;49.01;42.09;-9;-9;2;2;3
360;Romania;1881;52.88;39.8;-9;-9;2;2;3
360;Romania;1882;51.63;47.02;-9;-9;2;2;3
360;Romania;1883;69.23;42.5;-9;-9;2;2;3
360;Romania;1884;56.86;35.46;-9;-9;2;2;3
360;Romania;1885;51.19;46.62;-9;-9;2;2;3
360;Romania;1886;56.96;49.07;-9;-9;2;2;3
360;Romania;1887;59.95;50.62;-9;-9;2;2;3
360;Romania;1888;59.42;49.07;-9;-9;2;2;3
360;Romania;1889;70.64;52.6;-9;-9;2;2;3
360;Romania;1890;69.08;52.52;-9;-9;2;2;3
360;Romania;1891;82.97;52.21;-9;-9;2;2;3
360;Romania;1892;72.75;54.42;-9;-9;2;2;3
360;Romania;1893;82.83;71.46;-9;-9;2;2;3
360;Romania;1894;81.13;56.52;-9;-9;2;2;3
360;Romania;1895;58.98;51.24;-9;-9;2;2;3
360;Romania;1896;65.36;62.65;-9;-9;2;2;3
360;Romania;1897;68.24;42.94;-9;-9;2;2;3
360;Romania;1898;74.43;54.01;-9;-9;2;2;3
360;Romania;1899;63.62;28.46;-9;-9;2;2;3
360;Romania;1900;41.45;53.49;-9;-9;2;2;3
360;Romania;1901;55.78;67.63;-9;-9;2;2;3
360;Romania;1902;54.27;71.92;-9;-9;2;2;3
360;Romania;1903;51.7;68.17;-9;-9;2;2;3
360;Romania;1904;60.04;50.58;-9;-9;2;2;3
360;Romania;1905;65.69;88.95;-9;-9;2;2;3
360;Romania;1906;82.37;95.83;-9;-9;2;2;3
360;Romania;1907;84.33;108.4;-9;-9;2;2;3
360;Romania;1908;81.45;74.56;-9;-9;2;2;3
360;Romania;1909;71.61;90.49;-9;-9;2;2;3
360;Romania;1910;80.73;121.47;-9;-9;2;2;3
360;Romania;1911;111.87;135.83;-9;-9;2;2;3
360;Romania;1912;125.63;126.46;-9;-9;2;2;3
360;Romania;1913;113.75;129.37;-9;-9;2;2;3
360;Romania;1914;97.15;87.06;-9;-9;2;2;3
360;Romania;1915;63.81;109.29;-9;-9;2;2;3
360;Romania;1916;-9;-9;-9;-9;2;2;3
360;Romania;1917;-9;-9;-9;-9;2;2;3
360;Romania;1918;-9;-9;-9;-9;2;2;3
360;Romania;1919;80;60;-9;-9;2;2;3
360;Romania;1920;133.59;65.98;-9;-9;2;2;3
360;Romania;1921;152.06;78.66;-9;-9;2;2;3
360;Romania;1922;85.89;97.83;-9;-9;2;2;3
360;Romania;1923;96.42;121.51;-9;-9;2;2;3
360;Romania;1924;130.8;141.24;-9;-9;2;2;3
360;Romania;1925;145.4;140.21;-9;-9;2;2;3
360;Romania;1926;171.8;176.74;-9;-9;2;2;3
360;Romania;1927;204.42;230.13;-9;-9;2;2;3
360;Romania;1928;193.99;165.72;-9;-9;2;2;3
360;Romania;1929;176.56;172.58;-9;-9;2;2;3
360;Romania;1930;137.08;169.67;-9;-9;2;2;3
360;Romania;1931;93.72;132.04;-9;-9;2;2;3
360;Romania;1932;71.7;99.83;-9;-9;2;2;3
360;Romania;1933;91.59;110.6;-9;-9;2;2;3
360;Romania;1934;132.21;136.69;-9;-9;2;2;3
360;Romania;1935;97;146;-9;-9;2;2;3
360;Romania;1936;93.26;160.17;-9;-9;2;2;3
360;Romania;1937;147.84;230.09;-9;-9;2;2;3
360;Romania;1938;137;154;-9;-9;2;2;3
360;Romania;1939;117.59;130;-9;-9;2;2;3
360;Romania;1940;150.1;202.19;-9;-9;2;2;3
360;Romania;1941;161.89;218.8;-9;-9;2;2;3
360;Romania;1942;242.3;285.2;-9;-9;2;2;3
360;Romania;1943;-9;-9;-9;-9;2;2;3
360;Romania;1944;-9;-9;-9;-9;2;2;3
360;Romania;1945;-9;-9;-9;-9;2;2;3
360;Romania;1946;21.7;22.5;-9;-9;2;2;3
360;Romania;1947;64.8;42;-9;-9;2;2;3
360;Romania;1948;126;146;-9;-9;2;2;3
360;Romania;1949;187;176;-9;-9;2;2;3
360;Romania;1950;243.39;212.39;-9;-9;2;2;3
360;Romania;1951;268;259;-9;-9;2;2;3
360;Romania;1952;327;298;-9;-9;2;2;3
360;Romania;1953;385;341;-9;-9;2;2;3
360;Romania;1954;338;350;-9;-9;2;2;3
360;Romania;1955;461;421.7;-9;-9;2;2;3
360;Romania;1956;402;443;-9;-9;2;2;3
360;Romania;1957;492;411;-9;-9;2;2;3
360;Romania;1958;529.21;467.78;-9;-9;1;1;3
360;Romania;1959;551.36;520.93;-9;-9;1;1;3
360;Romania;1960;711.29;712.7;-9;-9;1;1;3
360;Romania;1961;893.53;788.29;-9;-9;1;1;3
360;Romania;1962;1032.6;813.21;-9;-9;1;1;3
360;Romania;1963;1119.63;908.62;-9;-9;1;1;3
360;Romania;1964;1282.35;998.83;-9;-9;1;1;3
360;Romania;1965;1182.79;1098.42;-9;-9;1;1;3
360;Romania;1966;1334.63;1177.41;-9;-9;1;1;3
360;Romania;1967;1700.94;1376.03;-9;-9;1;1;3
360;Romania;1968;1770.08;1450.98;-9;-9;1;1;3
360;Romania;1969;1914.76;1621.78;-9;-9;1;1;3
360;Romania;1970;2156.45;1841.5;-9;-9;1;1;3
360;Romania;1971;2313.04;2097.88;-9;-9;1;1;3
360;Romania;1972;2887.7;2601.99;-9;-9;1;1;3
360;Romania;1973;3820.3;3696.91;-9;-9;1;1;3
360;Romania;1974;5654.43;4866;-9;-9;1;1;3
360;Romania;1975;5873.53;5339.32;-9;-9;1;1;3
360;Romania;1976;6704.87;6137.73;-9;-9;1;1;3
360;Romania;1977;7719.54;7020.84;-9;-9;1;1;3
360;Romania;1978;9800.61;8076.61;-9;-9;1;1;3
360;Romania;1979;12007;9724.07;-9;-9;1;1;3
360;Romania;1980;14520.6;12056;-9;-9;1;1;3
360;Romania;1981;12075.9;11180.1;-9;-9;1;1;3
360;Romania;1982;9155.75;10122.5;-9;-9;1;1;3
360;Romania;1983;8305.78;10090.2;-9;-9;1;1;3
360;Romania;1984;8312.81;10720.1;-9;-9;1;1;3
360;Romania;1985;9520.89;11218.4;-9;-9;1;1;3
360;Romania;1986;9246.31;10155.1;-9;-9;1;1;3
360;Romania;1987;10048.5;11123.5;-9;-9;1;1;3
360;Romania;1988;9419.48;11969.3;-9;-9;1;1;3
360;Romania;1989;9950.72;11090;-9;-9;1;1;3
360;Romania;1990;10293.4;5870.98;-9;-9;1;1;3
360;Romania;1991;5957.08;4318.15;-9;-9;1;1;3
360;Romania;1992;6140.09;4366.85;-9;-9;1;1;3
360;Romania;1993;6521.7;4892.1;-9;-9;1;1;3
360;Romania;1994;7113;6159.6;-9;-9;1;1;3
360;Romania;1995;10387.6;8061.1;-9;-9;1;1;3
360;Romania;1996;9963.6;7644.5;-9;-9;1;1;3
360;Romania;1997;11142;8386.6;-9;-9;1;1;3
360;Romania;1998;11882.3;8314.57;-9;-9;1;1;3
360;Romania;1999;10600.5;8508.98;-9;-9;1;1;3
360;Romania;2000;13054.4;10366.5;-9;-9;1;1;3
360;Romania;2001;15552.8;11386.4;-9;-9;1;1;3
360;Romania;2002;17820.4;13874;-9;-9;1;1;3
360;Romania;2003;23933.6;17616;-9;-9;1;1;3
360;Romania;2004;32575;23475.5;-9;-9;1;1;3
